sr_pair_names,group,name1_column,name2_column,score1_column,score2_column
BSRGAN_DASR,mad,01450_BSRGAN.png,01450_DASR.png,0.91304347826087,0.0869565217391304
BSRGAN_DASR,mad,01541_BSRGAN.png,01541_DASR.png,0.0869565217391304,0.91304347826087
BSRGAN_DASR,mad,04687_BSRGAN.png,04687_DASR.png,0.652173913043478,0.347826086956522
BSRGAN_DASR,mad,0604_BSRGAN.png,0604_DASR.png,0.0869565217391304,0.91304347826087
BSRGAN_DASR,mad,0649_BSRGAN.png,0649_DASR.png,0.608695652173913,0.391304347826087
BSRGAN_DASR,mad,0669_BSRGAN.png,0669_DASR.png,0.652173913043478,0.347826086956522
BSRGAN_DASR,mad,grass_72_BSRGAN.png,grass_72_DASR.png,0.260869565217391,0.739130434782609
BSRGAN_DASR,mad,lakesea_40_BSRGAN.png,lakesea_40_DASR.png,0,1
BSRGAN_DiffBIR,mad,01450_BSRGAN.png,01450_DiffBIR.png,0.565217391304348,0.434782608695652
BSRGAN_DiffBIR,mad,01541_BSRGAN.png,01541_DiffBIR.png,0.217391304347826,0.782608695652174
BSRGAN_DiffBIR,mad,03056_BSRGAN.png,03056_DiffBIR.png,0.260869565217391,0.739130434782609
BSRGAN_DiffBIR,mad,03073_BSRGAN.png,03073_DiffBIR.png,0.217391304347826,0.782608695652174
BSRGAN_DiffBIR,mad,03117_BSRGAN.png,03117_DiffBIR.png,0.0869565217391304,0.91304347826087
BSRGAN_DiffBIR,mad,04687_BSRGAN.png,04687_DiffBIR.png,0.0434782608695652,0.956521739130435
BSRGAN_DiffBIR,mad,134008_BSRGAN.png,134008_DiffBIR.png,0,1
BSRGAN_DiffBIR,mad,lakesea_40_BSRGAN.png,lakesea_40_DiffBIR.png,0,1
BSRGAN_FeMaSR,mad,01450_BSRGAN.png,01450_FeMaSR.png,0.652173913043478,0.347826086956522
BSRGAN_FeMaSR,mad,01541_BSRGAN.png,01541_FeMaSR.png,0.260869565217391,0.739130434782609
BSRGAN_FeMaSR,mad,02365_BSRGAN.png,02365_FeMaSR.png,0.869565217391304,0.130434782608696
BSRGAN_FeMaSR,mad,03073_BSRGAN.png,03073_FeMaSR.png,0.782608695652174,0.217391304347826
BSRGAN_FeMaSR,mad,03313_BSRGAN.png,03313_FeMaSR.png,0.739130434782609,0.260869565217391
BSRGAN_FeMaSR,mad,0604_BSRGAN.png,0604_FeMaSR.png,0.0869565217391304,0.91304347826087
BSRGAN_FeMaSR,mad,cougar_19_BSRGAN.png,cougar_19_FeMaSR.png,0.608695652173913,0.391304347826087
BSRGAN_FeMaSR,mad,lakesea_40_BSRGAN.png,lakesea_40_FeMaSR.png,0,1
BSRGAN_LDL,mad,00642_BSRGAN.png,00642_LDL.png,0.695652173913043,0.304347826086957
BSRGAN_LDL,mad,01450_BSRGAN.png,01450_LDL.png,0.521739130434783,0.478260869565217
BSRGAN_LDL,mad,01541_BSRGAN.png,01541_LDL.png,0.652173913043478,0.347826086956522
BSRGAN_LDL,mad,02365_BSRGAN.png,02365_LDL.png,0.173913043478261,0.826086956521739
BSRGAN_LDL,mad,03044_BSRGAN.png,03044_LDL.png,0.608695652173913,0.391304347826087
BSRGAN_LDL,mad,03073_BSRGAN.png,03073_LDL.png,0.434782608695652,0.565217391304348
BSRGAN_LDL,mad,03313_BSRGAN.png,03313_LDL.png,0.565217391304348,0.434782608695652
BSRGAN_LDL,mad,0675_BSRGAN.png,0675_LDL.png,0.782608695652174,0.217391304347826
BSRGAN_Real-ESRGAN,mad,01450_BSRGAN.png,01450_Real-ESRGAN.png,0.347826086956522,0.652173913043478
BSRGAN_Real-ESRGAN,mad,01541_BSRGAN.png,01541_Real-ESRGAN.png,0.565217391304348,0.434782608695652
BSRGAN_Real-ESRGAN,mad,02336_BSRGAN.png,02336_Real-ESRGAN.png,0.695652173913043,0.304347826086957
BSRGAN_Real-ESRGAN,mad,03073_BSRGAN.png,03073_Real-ESRGAN.png,0.434782608695652,0.565217391304348
BSRGAN_Real-ESRGAN,mad,03115_BSRGAN.png,03115_Real-ESRGAN.png,0.173913043478261,0.826086956521739
BSRGAN_Real-ESRGAN,mad,04687_BSRGAN.png,04687_Real-ESRGAN.png,0.173913043478261,0.826086956521739
BSRGAN_Real-ESRGAN,mad,grass_72_BSRGAN.png,grass_72_Real-ESRGAN.png,0.130434782608696,0.869565217391304
BSRGAN_Real-ESRGAN,mad,water_384_BSRGAN.png,water_384_Real-ESRGAN.png,0.173913043478261,0.826086956521739
BSRGAN_ResShift,mad,01450_BSRGAN.png,01450_ResShift.png,0.260869565217391,0.739130434782609
BSRGAN_ResShift,mad,01541_BSRGAN.png,01541_ResShift.png,0.304347826086957,0.695652173913043
BSRGAN_ResShift,mad,01651_BSRGAN.png,01651_ResShift.png,0.434782608695652,0.565217391304348
BSRGAN_ResShift,mad,02365_BSRGAN.png,02365_ResShift.png,0.0869565217391304,0.91304347826087
BSRGAN_ResShift,mad,0273_BSRGAN.png,0273_ResShift.png,0,1
BSRGAN_ResShift,mad,03073_BSRGAN.png,03073_ResShift.png,0.217391304347826,0.782608695652174
BSRGAN_ResShift,mad,134008_BSRGAN.png,134008_ResShift.png,0,1
BSRGAN_ResShift,mad,lakesea_40_BSRGAN.png,lakesea_40_ResShift.png,0,1
BSRGAN_SeeSR,mad,01315_BSRGAN.png,01315_SeeSR.png,0.0434782608695652,0.956521739130435
BSRGAN_SeeSR,mad,01450_BSRGAN.png,01450_SeeSR.png,0.217391304347826,0.782608695652174
BSRGAN_SeeSR,mad,03056_BSRGAN.png,03056_SeeSR.png,0.391304347826087,0.608695652173913
BSRGAN_SeeSR,mad,03073_BSRGAN.png,03073_SeeSR.png,0.173913043478261,0.826086956521739
BSRGAN_SeeSR,mad,03115_BSRGAN.png,03115_SeeSR.png,0,1
BSRGAN_SeeSR,mad,04687_BSRGAN.png,04687_SeeSR.png,0.0434782608695652,0.956521739130435
BSRGAN_SeeSR,mad,45077_BSRGAN.png,45077_SeeSR.png,0,1
BSRGAN_SeeSR,mad,lakesea_40_BSRGAN.png,lakesea_40_SeeSR.png,0,1
BSRGAN_SinSR,mad,01315_BSRGAN.png,01315_SinSR.png,0.0869565217391304,0.91304347826087
BSRGAN_SinSR,mad,01450_BSRGAN.png,01450_SinSR.png,0.347826086956522,0.652173913043478
BSRGAN_SinSR,mad,01541_BSRGAN.png,01541_SinSR.png,0.130434782608696,0.869565217391304
BSRGAN_SinSR,mad,03073_BSRGAN.png,03073_SinSR.png,0.347826086956522,0.652173913043478
BSRGAN_SinSR,mad,03115_BSRGAN.png,03115_SinSR.png,0.521739130434783,0.478260869565217
BSRGAN_SinSR,mad,04687_BSRGAN.png,04687_SinSR.png,0.173913043478261,0.826086956521739
BSRGAN_SinSR,mad,134008_BSRGAN.png,134008_SinSR.png,0,1
BSRGAN_SinSR,mad,lakesea_40_BSRGAN.png,lakesea_40_SinSR.png,0,1
BSRGAN_StableSR,mad,01450_BSRGAN.png,01450_StableSR.png,0.478260869565217,0.521739130434783
BSRGAN_StableSR,mad,02365_BSRGAN.png,02365_StableSR.png,0.0869565217391304,0.91304347826087
BSRGAN_StableSR,mad,03056_BSRGAN.png,03056_StableSR.png,0.260869565217391,0.739130434782609
BSRGAN_StableSR,mad,03073_BSRGAN.png,03073_StableSR.png,0.304347826086957,0.695652173913043
BSRGAN_StableSR,mad,0649_BSRGAN.png,0649_StableSR.png,0.521739130434783,0.478260869565217
BSRGAN_StableSR,mad,134008_BSRGAN.png,134008_StableSR.png,0,1
BSRGAN_StableSR,mad,138032_BSRGAN.png,138032_StableSR.png,0.130434782608696,0.869565217391304
BSRGAN_StableSR,mad,lakesea_40_BSRGAN.png,lakesea_40_StableSR.png,0,1
BSRGAN_USRGAN,mad,01450_BSRGAN.png,01450_USRGAN.png,0.173913043478261,0.826086956521739
BSRGAN_USRGAN,mad,04687_BSRGAN.png,04687_USRGAN.png,0.0434782608695652,0.956521739130435
BSRGAN_USRGAN,mad,0604_BSRGAN.png,0604_USRGAN.png,0.0869565217391304,0.91304347826087
BSRGAN_USRGAN,mad,134008_BSRGAN.png,134008_USRGAN.png,0.478260869565217,0.521739130434783
BSRGAN_USRGAN,mad,326038_BSRGAN.png,326038_USRGAN.png,1,0
BSRGAN_USRGAN,mad,65019_BSRGAN.png,65019_USRGAN.png,0.956521739130435,0.0434782608695652
BSRGAN_USRGAN,mad,lakesea_40_BSRGAN.png,lakesea_40_USRGAN.png,0,1
BSRGAN_USRGAN,mad,plant_14_BSRGAN.png,plant_14_USRGAN.png,1,0
DASR_DiffBIR,mad,00642_DASR.png,00642_DiffBIR.png,0,1
DASR_DiffBIR,mad,01084_DASR.png,01084_DiffBIR.png,0.608695652173913,0.391304347826087
DASR_DiffBIR,mad,01541_DASR.png,01541_DiffBIR.png,0.434782608695652,0.565217391304348
DASR_DiffBIR,mad,02365_DASR.png,02365_DiffBIR.png,0.478260869565217,0.521739130434783
DASR_DiffBIR,mad,03073_DASR.png,03073_DiffBIR.png,0.521739130434783,0.478260869565217
DASR_DiffBIR,mad,100080_DASR.png,100080_DiffBIR.png,0,1
DASR_DiffBIR,mad,grass_72_DASR.png,grass_72_DiffBIR.png,0.826086956521739,0.173913043478261
DASR_DiffBIR,mad,water_299_DASR.png,water_299_DiffBIR.png,0.521739130434783,0.478260869565217
DASR_Real-ESRGAN,mad,01315_DASR.png,01315_Real-ESRGAN.png,1,0
DASR_Real-ESRGAN,mad,01450_DASR.png,01450_Real-ESRGAN.png,0.173913043478261,0.826086956521739
DASR_Real-ESRGAN,mad,01541_DASR.png,01541_Real-ESRGAN.png,0.782608695652174,0.217391304347826
DASR_Real-ESRGAN,mad,03056_DASR.png,03056_Real-ESRGAN.png,0.826086956521739,0.173913043478261
DASR_Real-ESRGAN,mad,03073_DASR.png,03073_Real-ESRGAN.png,0.391304347826087,0.608695652173913
DASR_Real-ESRGAN,mad,03115_DASR.png,03115_Real-ESRGAN.png,0.608695652173913,0.391304347826087
DASR_Real-ESRGAN,mad,0649_DASR.png,0649_Real-ESRGAN.png,0.347826086956522,0.652173913043478
DASR_Real-ESRGAN,mad,100080_DASR.png,100080_Real-ESRGAN.png,0.0869565217391304,0.91304347826087
DASR_SeeSR,mad,00642_DASR.png,00642_SeeSR.png,0.0434782608695652,0.956521739130435
DASR_SeeSR,mad,01450_DASR.png,01450_SeeSR.png,0.173913043478261,0.826086956521739
DASR_SeeSR,mad,100080_DASR.png,100080_SeeSR.png,0.0434782608695652,0.956521739130435
DASR_SeeSR,mad,138032_DASR.png,138032_SeeSR.png,0.0869565217391304,0.91304347826087
DASR_SeeSR,mad,196073_DASR.png,196073_SeeSR.png,0.782608695652174,0.217391304347826
DASR_SeeSR,mad,45077_DASR.png,45077_SeeSR.png,0,1
DASR_SeeSR,mad,65019_DASR.png,65019_SeeSR.png,0,1
DASR_SeeSR,mad,plant_698_DASR.png,plant_698_SeeSR.png,0.869565217391304,0.130434782608696
DASR_StableSR,mad,01450_DASR.png,01450_StableSR.png,0.304347826086957,0.695652173913043
DASR_StableSR,mad,03056_DASR.png,03056_StableSR.png,0.608695652173913,0.391304347826087
DASR_StableSR,mad,03073_DASR.png,03073_StableSR.png,0.478260869565217,0.521739130434783
DASR_StableSR,mad,03115_DASR.png,03115_StableSR.png,0.391304347826087,0.608695652173913
DASR_StableSR,mad,100080_DASR.png,100080_StableSR.png,0.0434782608695652,0.956521739130435
DASR_StableSR,mad,12003_DASR.png,12003_StableSR.png,0.173913043478261,0.826086956521739
DASR_StableSR,mad,134008_DASR.png,134008_StableSR.png,0,1
DASR_StableSR,mad,169012_DASR.png,169012_StableSR.png,0.130434782608696,0.869565217391304
DiffBIR_Real-ESRGAN,mad,00642_DiffBIR.png,00642_Real-ESRGAN.png,0.565217391304348,0.434782608695652
DiffBIR_Real-ESRGAN,mad,01315_DiffBIR.png,01315_Real-ESRGAN.png,0.956521739130435,0.0434782608695652
DiffBIR_Real-ESRGAN,mad,01450_DiffBIR.png,01450_Real-ESRGAN.png,0.391304347826087,0.608695652173913
DiffBIR_Real-ESRGAN,mad,01541_DiffBIR.png,01541_Real-ESRGAN.png,0.956521739130435,0.0434782608695652
DiffBIR_Real-ESRGAN,mad,02365_DiffBIR.png,02365_Real-ESRGAN.png,0.652173913043478,0.347826086956522
DiffBIR_Real-ESRGAN,mad,03073_DiffBIR.png,03073_Real-ESRGAN.png,0.826086956521739,0.173913043478261
DiffBIR_Real-ESRGAN,mad,45077_DiffBIR.png,45077_Real-ESRGAN.png,1,0
DiffBIR_Real-ESRGAN,mad,grass_72_DiffBIR.png,grass_72_Real-ESRGAN.png,0.347826086956522,0.652173913043478
DiffBIR_StableSR,mad,01450_DiffBIR.png,01450_StableSR.png,0.478260869565217,0.521739130434783
DiffBIR_StableSR,mad,01541_DiffBIR.png,01541_StableSR.png,0.304347826086957,0.695652173913043
DiffBIR_StableSR,mad,02365_DiffBIR.png,02365_StableSR.png,0.217391304347826,0.782608695652174
DiffBIR_StableSR,mad,03073_DiffBIR.png,03073_StableSR.png,0.478260869565217,0.521739130434783
DiffBIR_StableSR,mad,03115_DiffBIR.png,03115_StableSR.png,0.695652173913043,0.304347826086957
DiffBIR_StableSR,mad,169012_DiffBIR.png,169012_StableSR.png,0.217391304347826,0.782608695652174
DiffBIR_StableSR,mad,img_003_SRF_4_LR_DiffBIR.png,img_003_SRF_4_LR_StableSR.png,1,0
DiffBIR_StableSR,mad,plant_454_DiffBIR.png,plant_454_StableSR.png,0.91304347826087,0.0869565217391304
FeMaSR_DASR,mad,00642_FeMaSR.png,00642_DASR.png,0.521739130434783,0.478260869565217
FeMaSR_DASR,mad,01450_FeMaSR.png,01450_DASR.png,0.565217391304348,0.434782608695652
FeMaSR_DASR,mad,02365_FeMaSR.png,02365_DASR.png,0.0869565217391304,0.91304347826087
FeMaSR_DASR,mad,03073_FeMaSR.png,03073_DASR.png,0.173913043478261,0.826086956521739
FeMaSR_DASR,mad,03117_FeMaSR.png,03117_DASR.png,0.347826086956522,0.652173913043478
FeMaSR_DASR,mad,03313_FeMaSR.png,03313_DASR.png,0.173913043478261,0.826086956521739
FeMaSR_DASR,mad,cougar_19_FeMaSR.png,cougar_19_DASR.png,0.217391304347826,0.782608695652174
FeMaSR_DASR,mad,sky_549_FeMaSR.png,sky_549_DASR.png,0.0434782608695652,0.956521739130435
FeMaSR_DiffBIR,mad,00642_FeMaSR.png,00642_DiffBIR.png,0.173913043478261,0.826086956521739
FeMaSR_DiffBIR,mad,01450_FeMaSR.png,01450_DiffBIR.png,0.304347826086957,0.695652173913043
FeMaSR_DiffBIR,mad,01541_FeMaSR.png,01541_DiffBIR.png,0.217391304347826,0.782608695652174
FeMaSR_DiffBIR,mad,02365_FeMaSR.png,02365_DiffBIR.png,0,1
FeMaSR_DiffBIR,mad,03073_FeMaSR.png,03073_DiffBIR.png,0.0434782608695652,0.956521739130435
FeMaSR_DiffBIR,mad,03313_FeMaSR.png,03313_DiffBIR.png,0,1
FeMaSR_DiffBIR,mad,cougar_19_FeMaSR.png,cougar_19_DiffBIR.png,0.217391304347826,0.782608695652174
FeMaSR_DiffBIR,mad,sky_549_FeMaSR.png,sky_549_DiffBIR.png,0.0869565217391304,0.91304347826087
FeMaSR_LDL,mad,01088_FeMaSR.png,01088_LDL.png,0.347826086956522,0.652173913043478
FeMaSR_LDL,mad,01315_FeMaSR.png,01315_LDL.png,0.956521739130435,0.0434782608695652
FeMaSR_LDL,mad,01450_FeMaSR.png,01450_LDL.png,0.434782608695652,0.565217391304348
FeMaSR_LDL,mad,02365_FeMaSR.png,02365_LDL.png,0.0434782608695652,0.956521739130435
FeMaSR_LDL,mad,03073_FeMaSR.png,03073_LDL.png,0.173913043478261,0.826086956521739
FeMaSR_LDL,mad,03879_FeMaSR.png,03879_LDL.png,0.826086956521739,0.173913043478261
FeMaSR_LDL,mad,0604_FeMaSR.png,0604_LDL.png,0.826086956521739,0.173913043478261
FeMaSR_LDL,mad,sky_549_FeMaSR.png,sky_549_LDL.png,0.0434782608695652,0.956521739130435
FeMaSR_Real-ESRGAN,mad,01088_FeMaSR.png,01088_Real-ESRGAN.png,0.347826086956522,0.652173913043478
FeMaSR_Real-ESRGAN,mad,01450_FeMaSR.png,01450_Real-ESRGAN.png,0.391304347826087,0.608695652173913
FeMaSR_Real-ESRGAN,mad,01541_FeMaSR.png,01541_Real-ESRGAN.png,0.826086956521739,0.173913043478261
FeMaSR_Real-ESRGAN,mad,02365_FeMaSR.png,02365_Real-ESRGAN.png,0.0434782608695652,0.956521739130435
FeMaSR_Real-ESRGAN,mad,03073_FeMaSR.png,03073_Real-ESRGAN.png,0.217391304347826,0.782608695652174
FeMaSR_Real-ESRGAN,mad,03313_FeMaSR.png,03313_Real-ESRGAN.png,0.260869565217391,0.739130434782609
FeMaSR_Real-ESRGAN,mad,cougar_19_FeMaSR.png,cougar_19_Real-ESRGAN.png,0.304347826086957,0.695652173913043
FeMaSR_Real-ESRGAN,mad,sky_549_FeMaSR.png,sky_549_Real-ESRGAN.png,0.0869565217391304,0.91304347826087
FeMaSR_SeeSR,mad,01450_FeMaSR.png,01450_SeeSR.png,0.347826086956522,0.652173913043478
FeMaSR_SeeSR,mad,01541_FeMaSR.png,01541_SeeSR.png,0.173913043478261,0.826086956521739
FeMaSR_SeeSR,mad,02365_FeMaSR.png,02365_SeeSR.png,0.0434782608695652,0.956521739130435
FeMaSR_SeeSR,mad,03073_FeMaSR.png,03073_SeeSR.png,0.0434782608695652,0.956521739130435
FeMaSR_SeeSR,mad,03115_FeMaSR.png,03115_SeeSR.png,0.0434782608695652,0.956521739130435
FeMaSR_SeeSR,mad,03313_FeMaSR.png,03313_SeeSR.png,0.130434782608696,0.869565217391304
FeMaSR_SeeSR,mad,100080_FeMaSR.png,100080_SeeSR.png,0.130434782608696,0.869565217391304
FeMaSR_SeeSR,mad,sky_549_FeMaSR.png,sky_549_SeeSR.png,0.0434782608695652,0.956521739130435
FeMaSR_StableSR,mad,01450_FeMaSR.png,01450_StableSR.png,0.608695652173913,0.391304347826087
FeMaSR_StableSR,mad,0197_FeMaSR.png,0197_StableSR.png,0,1
FeMaSR_StableSR,mad,02235_FeMaSR.png,02235_StableSR.png,0.217391304347826,0.782608695652174
FeMaSR_StableSR,mad,02365_FeMaSR.png,02365_StableSR.png,0,1
FeMaSR_StableSR,mad,03056_FeMaSR.png,03056_StableSR.png,0.347826086956522,0.652173913043478
FeMaSR_StableSR,mad,03073_FeMaSR.png,03073_StableSR.png,0.304347826086957,0.695652173913043
FeMaSR_StableSR,mad,03313_FeMaSR.png,03313_StableSR.png,0.217391304347826,0.782608695652174
FeMaSR_StableSR,mad,cloud_171_FeMaSR.png,cloud_171_StableSR.png,0.391304347826087,0.608695652173913
LDL_DASR,mad,01315_LDL.png,01315_DASR.png,0.0434782608695652,0.956521739130435
LDL_DASR,mad,01450_LDL.png,01450_DASR.png,0.739130434782609,0.260869565217391
LDL_DASR,mad,01541_LDL.png,01541_DASR.png,0.173913043478261,0.826086956521739
LDL_DASR,mad,02365_LDL.png,02365_DASR.png,0.478260869565217,0.521739130434783
LDL_DASR,mad,03056_LDL.png,03056_DASR.png,0.130434782608696,0.869565217391304
LDL_DASR,mad,03073_LDL.png,03073_DASR.png,0.521739130434783,0.478260869565217
LDL_DASR,mad,03115_LDL.png,03115_DASR.png,0.565217391304348,0.434782608695652
LDL_DASR,mad,04687_LDL.png,04687_DASR.png,0.608695652173913,0.391304347826087
LDL_DiffBIR,mad,0124_LDL.png,0124_DiffBIR.png,0,1
LDL_DiffBIR,mad,01315_LDL.png,01315_DiffBIR.png,0,1
LDL_DiffBIR,mad,01450_LDL.png,01450_DiffBIR.png,0.434782608695652,0.565217391304348
LDL_DiffBIR,mad,02365_LDL.png,02365_DiffBIR.png,0.304347826086957,0.695652173913043
LDL_DiffBIR,mad,0273_LDL.png,0273_DiffBIR.png,0.0869565217391304,0.91304347826087
LDL_DiffBIR,mad,03056_LDL.png,03056_DiffBIR.png,0.0869565217391304,0.91304347826087
LDL_DiffBIR,mad,45077_LDL.png,45077_DiffBIR.png,0,1
LDL_DiffBIR,mad,plant_835_LDL.png,plant_835_DiffBIR.png,0.434782608695652,0.565217391304348
LDL_Real-ESRGAN,mad,01450_LDL.png,01450_Real-ESRGAN.png,0.347826086956522,0.652173913043478
LDL_Real-ESRGAN,mad,01541_LDL.png,01541_Real-ESRGAN.png,0.478260869565217,0.521739130434783
LDL_Real-ESRGAN,mad,02365_LDL.png,02365_Real-ESRGAN.png,0.173913043478261,0.826086956521739
LDL_Real-ESRGAN,mad,0298_LDL.png,0298_Real-ESRGAN.png,0.0869565217391304,0.91304347826087
LDL_Real-ESRGAN,mad,03073_LDL.png,03073_Real-ESRGAN.png,0.217391304347826,0.782608695652174
LDL_Real-ESRGAN,mad,03115_LDL.png,03115_Real-ESRGAN.png,0.130434782608696,0.869565217391304
LDL_Real-ESRGAN,mad,100080_LDL.png,100080_Real-ESRGAN.png,0.565217391304348,0.434782608695652
LDL_Real-ESRGAN,mad,water_384_LDL.png,water_384_Real-ESRGAN.png,0.782608695652174,0.217391304347826
LDL_SeeSR,mad,00642_LDL.png,00642_SeeSR.png,0.130434782608696,0.869565217391304
LDL_SeeSR,mad,01315_LDL.png,01315_SeeSR.png,0,1
LDL_SeeSR,mad,01450_LDL.png,01450_SeeSR.png,0.217391304347826,0.782608695652174
LDL_SeeSR,mad,02365_LDL.png,02365_SeeSR.png,0.217391304347826,0.782608695652174
LDL_SeeSR,mad,03073_LDL.png,03073_SeeSR.png,0.130434782608696,0.869565217391304
LDL_SeeSR,mad,03115_LDL.png,03115_SeeSR.png,0.130434782608696,0.869565217391304
LDL_SeeSR,mad,100080_LDL.png,100080_SeeSR.png,0.217391304347826,0.782608695652174
LDL_SeeSR,mad,45077_LDL.png,45077_SeeSR.png,0,1
LDL_StableSR,mad,01315_LDL.png,01315_StableSR.png,0,1
LDL_StableSR,mad,01450_LDL.png,01450_StableSR.png,0.652173913043478,0.347826086956522
LDL_StableSR,mad,01541_LDL.png,01541_StableSR.png,0.173913043478261,0.826086956521739
LDL_StableSR,mad,02365_LDL.png,02365_StableSR.png,0.0434782608695652,0.956521739130435
LDL_StableSR,mad,0273_LDL.png,0273_StableSR.png,0.0434782608695652,0.956521739130435
LDL_StableSR,mad,03056_LDL.png,03056_StableSR.png,0.173913043478261,0.826086956521739
LDL_StableSR,mad,03073_LDL.png,03073_StableSR.png,0.434782608695652,0.565217391304348
